title,num_postings,avg_min_salary,avg_med_salary,avg_max_salary,avg_annual_salary
Bus Monitor,1,,13.0000000000000000,,27040.000000000000
Courtesy Technician,1,,13.0000000000000000,,27040.000000000000
Carole Fabrics- Inspector,1,,13.0000000000000000,,27040.000000000000
Special Events Attendant,1,,13.0000000000000000,,27040.000000000000
03095 Inside Sales,1,,13.0000000000000000,,27040.000000000000
Cardiac Sonographer (Echo) Travel Echo Technician - Job Id: JO03721361,1,,2252.0000000000000000,,27024.000000000000
System Engineer - ON SITE,1,,27000.000000000000,,27000.000000000000
Entry Level Cloud System Engineer - 2nd Shift,1,,27000.000000000000,,27000.000000000000
Cardiac Sonographer (Echo) Travel Echo Technician - Job Id: JO03721410,1,,2249.0000000000000000,,26988.000000000000
CT Travel CT Technologist - Job Id: JO03715768,1,,2238.0000000000000000,,26856.000000000000
OR Travel RN - Job Id: JO03720939,1,,2236.0000000000000000,,26832.000000000000
H&M Retail Sales Associate,5,,12.9000000000000000,,26832.000000000000
Dialysis Travel RN - Job Id: JO03721264,1,,2234.0000000000000000,,26808.000000000000
CT Travel CT Technologist - Job Id: JO03721391,1,,2225.0000000000000000,,26700.000000000000
CT Travel CT Technologist - Job Id: JO03721390,1,,2225.0000000000000000,,26700.000000000000
CT Travel CT Technologist - Job Id: JO03721395,1,,2225.0000000000000000,,26700.000000000000
MS Travel RN - Job Id: JO03721618,1,,2224.0000000000000000,,26688.000000000000
Hospitality Aide,3,,12.8000000000000000,,26624.000000000000
PACU Travel RN - Job Id: JO03720943,1,,2216.0000000000000000,,26592.000000000000
RAD Travel Rad Technologist - Job Id: JO03721072,1,,2207.0000000000000000,,26484.000000000000
RAD Travel Rad Technologist - Job Id: JO03721073,1,,2207.0000000000000000,,26484.000000000000
Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03715810,1,,2202.0000000000000000,,26424.000000000000
Surgical Technologist - Operating Room,1,,2202.0000000000000000,,26424.000000000000
Contract - Registered Nurse - Med/Surg,1,,2200.0000000000000000,,26400.000000000000
RAD Travel Rad Technologist - Job Id: JO03716490,1,,2197.0000000000000000,,26364.000000000000
Travel - Registered Nurse - Step Down,1,,2196.0000000000000000,,26352.000000000000
X-Ray Travel Rad Technologist - Job Id: JO03721392,1,,2193.0000000000000000,,26316.000000000000
ICU Travel RN - Job Id: JO03720945,1,,2190.0000000000000000,,26280.000000000000
Peds Travel RN - Job Id: JO03721131,1,,2185.0000000000000000,,26220.000000000000
Nurse - RN - Med Surg,1,,2183.0000000000000000,,26196.000000000000
Oncology Travel RN - Job Id: JO03721016,1,,2180.0000000000000000,,26160.000000000000
TELE Travel RN - Job Id: JO03720974,1,,2180.0000000000000000,,26160.000000000000
Full-time Dishwasher/Utility Worker,1,,12.5600000000000000,,26124.800000000000
Echo Sonographer - Cardiac,1,,2174.0000000000000000,,26088.000000000000
Home Health Travel RN - Job Id: JO03721093,1,,2170.0000000000000000,,26040.000000000000
NICU Travel RN - Job Id: JO03715751,1,,2170.0000000000000000,,26040.000000000000
"Porter, Banquets - Signia by Hilton Orlando Bonnet Creek and Waldorf Astoria Orlando",1,,12.5000000000000000,,26000.000000000000
OR Travel RN - Job Id: JO03721419,1,,2164.0000000000000000,,25968.000000000000
Respiratory Therapist Travel RRT - Job Id: JO03721157,1,,2152.0000000000000000,,25824.000000000000
Psych Travel RN - Job Id: JO03720937,1,,2150.0000000000000000,,25800.000000000000
RAD Travel CT Technologist - Job Id: JO03720988,1,,2144.0000000000000000,,25728.000000000000
Physical Therapist / PT - Rehab,1,,2141.0000000000000000,,25692.000000000000
ER Travel RN - Job Id: JO03715746,1,,2129.0000000000000000,,25548.000000000000
"Stock Associate - The Cosmetics Company Store - 20 Hrs - Williamsburg Premium Outlets - Williamsburg, VA",1,,12.2600000000000000,,25500.800000000000
Radiologic Technologist,1,,2125.0000000000000000,,25500.000000000000
RAD Travel Rad Technologist - Job Id: JO03721053,1,,2121.0000000000000000,,25452.000000000000
Installer/Trainer Part Time,1,,12.2200000000000000,,25417.600000000000
CT Travel CT Technologist - Job Id: JO03721067,1,,2118.0000000000000000,,25416.000000000000
Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03718166,1,,2118.0000000000000000,,25416.000000000000
CT Travel CT Technologist - Job Id: JO03718164,1,,2118.0000000000000000,,25416.000000000000
MS Travel RN - Job Id: JO03721009,1,,2117.0000000000000000,,25404.000000000000
MS Travel RN - Job Id: JO03721008,1,,2117.0000000000000000,,25404.000000000000
L&D Travel RN - Job Id: JO03721328,1,,2115.0000000000000000,,25380.000000000000
ST Travel Surgical Technologist - Job Id: JO03715772,1,,2114.0000000000000000,,25368.000000000000
MRI Technologist - Radiology,1,,2113.0000000000000000,,25356.000000000000
Ambulance Care Assistant (Driver) - Days,1,,25351.440000000000,,25351.440000000000
ST Travel Surgical Technologist - Job Id: JO03721059,1,,2112.0000000000000000,,25344.000000000000
Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03716453,1,,2111.0000000000000000,,25332.000000000000
CT Travel CT Technologist - Job Id: JO03716409,1,,2110.0000000000000000,,25320.000000000000
New Orleans Disaster Recovery - AmeriCorps Program,1,,2100.0000000000000000,,25200.000000000000
Psych Travel RN - Job Id: JO03721719,1,,2098.0000000000000000,,25176.000000000000
Travel PT - Job Id: JO03720933,1,,2089.0000000000000000,,25068.000000000000
ER Travel RN - Job Id: JO03720941,1,,2089.0000000000000000,,25068.000000000000
Head Volley Ball Coach,1,,25000.000000000000,,25000.000000000000
Principal Electrical Engineer,1,,25000.000000000000,,25000.000000000000
Sales Consultant - Mobility / Vans,1,,25000.000000000000,,25000.000000000000
Clinical Supervisor - Deaf Services,1,,25000.000000000000,,25000.000000000000
Cardiovascular (CVOR) Travel Surgical Technologist - Job Id: JO03721351,1,,2082.0000000000000000,,24984.000000000000
Restaurant Crewmember – Closing Shift (8pm- 2am),1,,12.0000000000000000,,24960.000000000000
Customer Service Specialist (Intern),1,,12.0000000000000000,,24960.000000000000
Pool/Recreational Attendants,1,,12.0000000000000000,,24960.000000000000
H&M Sales Associate - West Town Mall,1,,12.0000000000000000,,24960.000000000000
Inside Sales Representative (Leland),1,,12.0000000000000000,,24960.000000000000
Batch Distribution Specialist 10am-7pm,1,,12.0000000000000000,,24960.000000000000
Creative Marketing Apprentice (Paid),1,,12.0000000000000000,,24960.000000000000
Part time Janitor 2nd shift,1,,12.0000000000000000,,24960.000000000000
"Restaurant Crewmember - Cook, Cashier & Customer Service",1,,12.0000000000000000,,24960.000000000000
Restaurant Crewmember,1,,12.0000000000000000,,24960.000000000000
Housekeeping-Janitorial Position $12/hr at Woodford County Rest Area,1,,12.0000000000000000,,24960.000000000000
Part time Janitor 1st shift,1,,12.0000000000000000,,24960.000000000000
Client Service Representative,1,,12.0000000000000000,,24960.000000000000
Weekend Driver - DFW Area - Full Time,1,,12.0000000000000000,,24960.000000000000
X-Ray Travel Rad Technologist - Job Id: JO03716472,1,,2061.0000000000000000,,24732.000000000000
ICU Travel RN - Job Id: JO03718133,1,,2059.0000000000000000,,24708.000000000000
X-Ray Travel Rad Technologist - Job Id: JO03715814,1,,2052.0000000000000000,,24624.000000000000
MRI Travel MRI Technologist - Job Id: JO03721397,1,,2049.0000000000000000,,24588.000000000000
MS Travel RN - Job Id: JO03720986,1,,2044.0000000000000000,,24528.000000000000
MS Travel RN - Job Id: JO03721100,1,,2044.0000000000000000,,24528.000000000000
Travel RN - Job Id: JO03721027,1,,2040.0000000000000000,,24480.000000000000
TELE Travel RN - Job Id: JO03720980,1,,2039.0000000000000000,,24468.000000000000
Outside Golf Operations,1,,11.7500000000000000,,24440.000000000000
TELE Travel RN - Job Id: JO03721425,1,,2035.0000000000000000,,24420.000000000000
Travel RRT - Job Id: JO03715761,1,,2032.0000000000000000,,24384.000000000000
Nurse - RN - Bone Marrow,1,,2030.0000000000000000,,24360.000000000000
PICU Travel RN - Job Id: JO03716482,1,,2027.0000000000000000,,24324.000000000000
Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03718179,1,,2026.0000000000000000,,24312.000000000000
Radiation Therapist Travel Radiation Therapist - Job Id: JO03720940,1,,2022.0000000000000000,,24264.000000000000
Travel PT - Job Id: JO03716483,1,,2020.0000000000000000,,24240.000000000000
MRI Travel Rad Technologist - Job Id: JO03721635,1,,2017.0000000000000000,,24204.000000000000
PCU/Stepdown Travel RN - Job Id: JO03721112,1,,2017.0000000000000000,,24204.000000000000
Travel RRT - Job Id: JO03721423,1,,2013.0000000000000000,,24156.000000000000
Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03721065,1,,2008.0000000000000000,,24096.000000000000
X-Ray Travel Rad Technologist - Job Id: JO03716481,1,,2008.0000000000000000,,24096.000000000000
OB / GYN Travel Ultrasound-Sonographer - Job Id: JO03720950,1,,2002.0000000000000000,,24024.000000000000
MS Travel Ultrasound-Sonographer - Job Id: JO03721814,1,,2002.0000000000000000,,24024.000000000000
CNC Maintenance Mechanic,4,,2000.0000000000000000,,24000.000000000000
ST,1,,2000.0000000000000000,,24000.000000000000
Experienced Diesel Technician / Truck Mechanic,1,,2000.0000000000000000,,24000.000000000000
Sales and Development Manager - Syndications,1,,2000.0000000000000000,,24000.000000000000
Registered Nurse - RN - Psychiatric,1,,2000.0000000000000000,,24000.000000000000
Homecare Aide  Spiro,1,,11.5000000000000000,,23920.000000000000
Personal Care Aide PCA Durant $1000 Sign on Bonus,1,,11.5000000000000000,,23920.000000000000
"Personal Care Aide Buffalo $1,000 Sign on Bonus",1,,11.5000000000000000,,23920.000000000000
Caregiver Kiowa County - $1000 Sign on Bonus,1,,11.5000000000000000,,23920.000000000000
Bartender-Beverage 1,1,,11.2900000000000000,,23483.200000000000
Operations Support Assistant,2,,23238.000000000000,,23238.000000000000
Distribution Specialist-Shipper 7:30am-4pm,1,,11.0000000000000000,,22880.000000000000
Registered Nurse (RN) - Float - $32-52 per hour - R110187,1,,11.0000000000000000,,22880.000000000000
Batch Distribution Specialist,1,,11.0000000000000000,,22880.000000000000
Store Associate - Shortage Control,1,,11.0000000000000000,,22880.000000000000
Registered Nurse (RN) - OR - Operating Room - $32-52 per hour - R109101,1,,11.0000000000000000,,22880.000000000000
Valet Driver - Kendall Regional Medical,1,,11.0000000000000000,,22880.000000000000
H&M Sales Associate - Store Volume,1,,11.0000000000000000,,22880.000000000000
Pool Bartender  ,1,,11.0000000000000000,,22880.000000000000
Registered Nurse (RN) - OR - Operating Room - $32-52 per hour - R109104,1,,11.0000000000000000,,22880.000000000000
FT-PARA I-PRE K HQP_W. HIALEAH GARDENS E(1237100),1,,22145.000000000000,,22145.000000000000
FT PARA I-THERAPEU(P)_CORAL REEF ELEMENTAR(1104100),2,,20959.000000000000,,20959.000000000000
FT-PARA I-THERAPEU(P)_AMELIA EARHART ELEME(1152100),1,,20959.000000000000,,20959.000000000000
FT-PARA I-BILINGUAL_MIAMI BEACH NAUTILUS(1654100),1,,20959.000000000000,,20959.000000000000
Installation Technician,2,,20.5000000000000000,,20810.500000000000
Instore Team Member,1,,10.0000000000000000,,20800.000000000000
"Travel Nurse RN - Med/Surg - $2,249 per week in Hyannis, MA",1,,10.0000000000000000,,20800.000000000000
"Travel Nurse RN - PCU - $2,272 per week in Madison, WI",1,,10.0000000000000000,,20800.000000000000
"Travel Nurse RN - ICU/Critical Care - $2,436 per week in Perth Amboy, NJ",1,,10.0000000000000000,,20800.000000000000
"Travel Nurse RN - ER/Trauma - $2,281 per week in Elizabethtown, NY",1,,10.0000000000000000,,20800.000000000000
Student Support Assistant,1,,20782.000000000000,,20782.000000000000
CT Technologist *$20k Sign-on!*,1,,20000.000000000000,,20000.000000000000
Field Sales Consultant,1,,20000.000000000000,,20000.000000000000
"Audience Services Concierge (Sales, Customer Service)",1,,20000.000000000000,,20000.000000000000
RN Neuro Stepdown (Nights),1,,20000.000000000000,,20000.000000000000
Building Attendant II - Weekend Night,1,,18720.0000000000000000,,18720.0000000000000000
Plumber II - Weekend Night Shift,1,,1500.0000000000000000,,18000.0000000000000000
Respite Mental Health Specialist II,1,,1500.0000000000000000,,18000.0000000000000000
O&M Technician I,1,,16000.0000000000000000,,16000.0000000000000000
"Intern, Sustainability Fellow",1,,15400.0000000000000000,,15400.0000000000000000
"Patient Support Unit Nurse Practitioner or Physician Assistant – WellMed Medical Group – El Paso, TX",1,,15000.0000000000000000,,15000.0000000000000000
Family Medicine Physician - $205k to $378k Salary Plus $29k in Bonuses,1,,15000.0000000000000000,,15000.0000000000000000
Clinical Nurse RN - Neuroscience PCU 5E - Sharp Grossmont Hospital - Day - Part Time Eligible for up to $6K in New Hire Incentives,1,,15000.0000000000000000,,15000.0000000000000000
Special Education Teacher For Summer Day Camp Director (starting fall 2024),1,,15000.0000000000000000,,15000.0000000000000000
Co-Founder,1,,15000.0000000000000000,,15000.0000000000000000
Registered Nurse - Pediatrics,1,,15000.0000000000000000,,15000.0000000000000000
Certified or Registered Respiratory Therapist - Chabert - Full Time - Advanced Compensation !,1,,15000.0000000000000000,,15000.0000000000000000
Clinical Trainee / Pre-Liscneded Therapist,1,,14000.0000000000000000,,14000.0000000000000000
High-End East Bank Club Seeks Talented Demi Chef!,1,,1100.0000000000000000,,13200.0000000000000000
Licensed Realtors for Vacation Sales $80k - $150k,1,,12700.0000000000000000,,12700.0000000000000000
Latitudes Consultant,1,,12700.0000000000000000,,12700.0000000000000000
Experienced Vacation Ownership Sales Manager - Elite Line,1,,12700.0000000000000000,,12700.0000000000000000
"Registered Nurse, RN - Homecare",1,,1000.0000000000000000,,12000.0000000000000000
"Wind Technician III - Rankin, TX",1,,1000.0000000000000000,,12000.0000000000000000
Process Server,1,,1000.0000000000000000,,12000.0000000000000000
"Wind Technician I- Rankin, TX",1,,1000.0000000000000000,,12000.0000000000000000
Licensed Practical Nurse - Home Care,3,,1000.0000000000000000,,12000.0000000000000000
Community Mental Health Advocate,1,,11000.0000000000000000,,11000.0000000000000000
Cook-Full Time,1,,10500.0000000000000000,,10500.0000000000000000
Med Aide-Full Time,1,,10500.0000000000000000,,10500.0000000000000000
Caregiver-Full Time,1,,10500.0000000000000000,,10500.0000000000000000
Med Aide-Full TIme,1,,10500.0000000000000000,,10500.0000000000000000
Fleet Maintenance Supervisor,1,,10000.0000000000000000,,10000.0000000000000000
"Physician (Internal Medicine) - Los Benos, CA",1,,10000.0000000000000000,,10000.0000000000000000
Senior Tax Associate,1,,10000.0000000000000000,,10000.0000000000000000
Customer Success Specialist (remote),1,,10000.0000000000000000,,10000.0000000000000000
Restaurant GM Saline,1,,10000.0000000000000000,,10000.0000000000000000
Fabrication Technician- Weekend Shift,1,,10000.0000000000000000,,10000.0000000000000000
Construction Technician,1,,10000.0000000000000000,,10000.0000000000000000
Dentist,1,,10000.0000000000000000,,10000.0000000000000000
Staff Applications Specialist - Power (Kansas City),1,,10000.0000000000000000,,10000.0000000000000000
9th Grade Science-Summer Teacher,1,,6800.0000000000000000,,6800.0000000000000000
Real Estate Agent Recruiter,1,,500.0000000000000000,,6000.0000000000000000
Part-time Consultant Dermatologist- (remote),1,,500.0000000000000000,,6000.0000000000000000
Worship Leader,1,,350.0000000000000000,,4200.0000000000000000
"Wound, Ostomy, and Continence Nurse",1,,3075.0000000000000000,,3075.0000000000000000
Seeking Hosts For Nonviolence Now Podcast,1,,800.0000000000000000,,800.0000000000000000
Social Media Graphic Designer,1,,50.0000000000000000,,600.0000000000000000
Back End Developer,1,,58.6200000000000000,,58.6200000000000000
Data Privacy Officer,1,,55.0000000000000000,,55.0000000000000000
IT Buyer / Strategic  Sourcing Manager,1,,54.0000000000000000,,54.0000000000000000
Onsite Medical Device Validation Engineer,1,,38.6800000000000000,,38.6800000000000000
Marketing Analyst - 79497,1,,33.0000000000000000,,33.0000000000000000
Reporting Analyst - 79249,1,,30.0000000000000000,,30.0000000000000000
Senior Maintenance Technician – Park Place Mall,1,,29.0000000000000000,,29.0000000000000000
Human Resources Advisor,1,,24.0000000000000000,,24.0000000000000000
Service Center Associate,1,,21.0000000000000000,,21.0000000000000000
Wholesale Operations and Marketing Coordinator,1,,21.0000000000000000,,21.0000000000000000
Event & Sales Assistant,1,,19.0000000000000000,,19.0000000000000000
